id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
755102000381947610,Home in Vancouver · ★4.22 · 1 bedroom · 1 private bath,333426323,Jessica,,Shaughnessy,49.23494,-123.12967,private room,64.0,30,9,2023-05-29,0.69,10,365,6,23-168336,4.22
755118462121567029,Home in Vancouver · ★3.67 · 2 bedrooms · 3 beds · 1 private bath,333426323,Jessica,,Shaughnessy,49.23627,-123.1315,private room,92.0,30,3,2023-04-09,0.23,10,361,1,23-168336,3.67
755163507092227898,Home in Vancouver · 5 bedrooms · 5 beds · 3 baths,13397248,Tristyn,,Kensington-Cedar Cottage,49.24344439999999,-123.0798252,entire home/apt,422.0,1,0,,,6,276,0,23-158371,4.799709437963944
755244922233660089,Condo in Vancouver · 2 bedrooms · 3 beds · 1 bath,9253543,Nuzhat,,Downtown,49.2787669,-123.1164824,entire home/apt,220.0,30,0,,,1,364,0,,4.799709437963944
755395257603988261,Condo in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,440005432,Charlotte,,Downtown,49.27965,-123.12071,entire home/apt,100.0,30,4,2023-11-22,0.34,1,149,4,,4.75
755513219589945549,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,13397248,Tristyn,,Kensington-Cedar Cottage,49.24344439999999,-123.0798252,private room,63.0,1,3,2023-01-12,0.26,6,304,3,23-158371,5.0
755514437529904983,Home in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 private bath,13397248,Tristyn,,Kensington-Cedar Cottage,49.2424,-123.07885,private room,87.0,1,7,2023-09-24,0.6,6,335,7,23-158371,4.86
755885807689048946,Condo in Vancouver · 3 bedrooms · 3 beds · 2 baths,47510244,Philip,,Downtown,49.27293,-123.12593,entire home/apt,399.0,28,0,,,1,364,0,22-300122,4.799709437963944
755892179689281162,Home in Vancouver · ★4.92 · 1 bedroom · 1 bed · 2 shared baths,475965908,May,,Kerrisdale,49.23088,-123.1628,private room,76.0,1,61,2023-12-01,5.81,4,0,61,23-158496,4.92
755903457080295553,Home in Vancouver · 6 bedrooms · 7 beds · 3.5 baths,411955795,Vivian,,Marpole,49.21743,-123.13676,private room,1437.0,3,0,,,2,358,0,22-302593,4.799709437963944
755916944893858507,Guest suite in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,57172711,Adrienne,,Grandview-Woodland,49.26774590831524,-123.06795275255465,entire home/apt,116.0,2,65,2023-11-27,6.07,1,114,65,23-163265,4.91
755921598792885202,Townhouse in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,486939847,Fiona,,Mount Pleasant,49.26918,-123.11403,entire home/apt,150.0,30,5,2023-10-11,0.5,3,99,5,,5.0
756136220248915181,Condo in Vancouver · ★4.90 · 3 bedrooms · 3 beds · 2 baths,486978433,Anna,,Downtown,49.2805,-123.10842,entire home/apt,213.0,1,79,2023-11-22,6.19,1,243,75,23-158588,4.9
756658783388819997,Home in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,101455627,Amir,,Kitsilano,49.27484,-123.15012,entire home/apt,185.0,3,44,2023-11-25,3.39,1,176,42,23 - 158264,4.86
756696096943594580,Rental unit in Vancouver · ★4.70 · 2 bedrooms · 3 beds · 2 baths,97868136,Harry,,Downtown,49.27785,-123.10748,entire home/apt,174.0,2,50,2023-12-11,3.99,1,71,48,23-157909,4.7
756733561202282784,Home in Vancouver · ★4.69 · 4 bedrooms · 4 beds · 3 baths,457947027,Sandy,,Dunbar Southlands,49.23185,-123.19026,entire home/apt,513.0,1,13,2023-08-08,1.88,1,93,13,24-159534,4.69
756871298880801904,Condo in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,274317228,Cole,,Downtown Eastside,49.27706,-123.10042,entire home/apt,184.0,1,4,2023-11-19,3.0,1,0,4,23-283110,4.8
757304615588117949,Rental unit in Vancouver · ★4.88 · 2 bedrooms · 2 beds · 1 bath,484265449,Jodi,,Grandview-Woodland,49.26546,-123.06801,entire home/apt,150.0,2,48,2023-12-06,3.74,1,0,44,23-163255,4.88
757396269753676254,Rental unit in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 2 baths,298321838,Sara,,Downtown,49.27949,-123.10868,entire home/apt,174.0,2,51,2023-11-26,4.01,1,71,49,23-158198,4.8
757429830415010252,Condo in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,487097479,Amy,,Downtown,49.27867029479776,-123.10997584777525,entire home/apt,267.0,1,9,2023-11-10,0.73,6,342,8,22-167684,5.0
757438711448217822,Condo in Vancouver · ★4.94 · 3 bedrooms · 5 beds · 2 baths,487097479,Amy,,Downtown,49.28058,-123.11,entire home/apt,256.0,1,18,2023-11-13,1.43,6,328,16,23-262096,4.94
757439896605002960,Condo in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,487097479,Amy,,Downtown,49.27912329682261,-123.10623675037137,entire home/apt,286.0,1,8,2023-12-01,0.65,6,340,7,23-284359,5.0
757441406060820362,Condo in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 2 baths,487097479,Amy,,Downtown Eastside,49.28084318453704,-123.10848586801649,entire home/apt,289.0,1,25,2023-11-15,1.94,6,337,22,23-852414,5.0
757449802346817159,Condo in Vancouver · 2 bedrooms · 4 beds · 2.5 baths,487097479,Amy,,Downtown,49.28779,-123.1248,entire home/apt,332.0,1,0,,,6,348,0,22-167684,4.799709437963944
757483779467658590,Condo in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 2 baths,487097479,Amy,,Downtown,49.2798289474608,-123.10694676700832,entire home/apt,270.0,1,27,2023-09-24,2.06,6,321,24,23-161309,5.0
757583943098918265,Guesthouse in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 1 bath,27290404,Michael,,Renfrew-Collingwood,49.25016640898646,-123.03415059256646,entire home/apt,131.0,1,43,2023-10-23,3.39,1,135,42,23-163271,4.77
757607165235290838,Condo in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 1 bath,294086445,Terry,,Downtown Eastside,49.28065,-123.10889,entire home/apt,141.0,2,67,2023-12-02,5.13,2,0,65,22-260664,4.82
758272531406854720,Condo in Vancouver · 3 bedrooms · 3 beds · 2 baths,74806205,Adam,,Downtown,49.28951,-123.12555,entire home/apt,686.0,10,0,,,30,364,0,21-290300,4.799709437963944
758955165975667721,Guest suite in Vancouver · 1 bedroom · 1 bed · 1 bath,487480513,Kit,,Dunbar Southlands,49.24176,-123.17875,entire home/apt,110.0,30,0,,,1,89,0,,4.799709437963944
758959053155875338,Condo in Vancouver · ★4.54 · 2 bedrooms · 3 beds · 2 baths,330408881,Gurjant,,Downtown Eastside,49.27843,-123.10064,entire home/apt,320.0,1,26,2023-11-17,2.2,1,348,26,22-294470,4.54
759158663173702416,Home in Vancouver · ★4.78 · 3 bedrooms · 4 beds · 2 baths,18494338,Ryan,,Kensington-Cedar Cottage,49.26013,-123.06621,entire home/apt,350.0,3,9,2023-10-16,0.76,2,4,9,License # 22-303740,4.78
759391143392781156,Condo in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,487557650,Zynab,,Renfrew-Collingwood,49.23787,-123.03043,entire home/apt,105.0,30,3,2023-09-06,0.31,1,179,3,22-283606,4.67
759477268573006062,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,6150537,Jeff,,Kensington-Cedar Cottage,49.25666,-123.06521,entire home/apt,200.0,4,10,2023-11-02,1.01,1,218,10,23-169497,4.8
759581402248506780,Rental unit in Vancouver · ★4.60 · 2 bedrooms · 2 beds · 2 baths,15303001,Emily,,West End,49.27695,-123.13366,entire home/apt,200.0,2,48,2023-11-01,3.93,1,4,48,23-157134,4.6
759718085882883202,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,339611328,Sara,,Downtown,49.2749,-123.12689,entire home/apt,168.0,2,10,2023-12-02,4.48,1,64,10,23-203874,4.9
759767492489743203,Rental unit in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 1 bath,113127522,Eric,,Downtown,49.27591,-123.12616,entire home/apt,156.0,2,54,2023-11-27,4.51,1,79,54,23-158031,4.87
760110011548479326,Home in Vancouver · ★4.67 · 2 bedrooms · 2 beds · 1 bath,76758960,Teresa,,Sunset,49.21924,-123.10278,entire home/apt,89.0,30,6,2023-10-27,0.63,1,91,6,,4.67
760143301409977262,Home in Vancouver · 2 bedrooms · 3 beds · 2 baths,18494338,Ryan,,Kensington-Cedar Cottage,49.25977,-123.06622,entire home/apt,,2,0,,,2,0,0,22-303740,4.799709437963944
760162583000498021,Condo in Vancouver · ★4.79 · 1 bedroom · 2 beds · 1 bath,8076212,Harpreet,,Downtown,49.27982,-123.10658,entire home/apt,176.0,2,56,2023-10-31,4.35,1,158,52,23-157472,4.79
760165905644551122,Condo in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 1 bath,480770577,Sabina,,Downtown Eastside,49.28159778148671,-123.09842820477095,entire home/apt,110.0,1,36,2023-11-30,2.82,1,0,33,22-157899,4.81
760425362189042292,Townhouse in Vancouver · 1 bedroom · 1 bed · 1.5 baths,295589552,Arjun,,Hastings-Sunrise,49.26353,-123.05137,private room,,30,1,2023-05-15,0.14,3,0,1,,4.799709437963944
760472048315319026,Home in Vancouver · ★4.90 · 3 bedrooms · 3 beds · 2 baths,407397247,Shawn,,West Point Grey,49.25967,-123.21482,entire home/apt,700.0,2,21,2023-08-18,1.81,1,287,21,24-159150,4.9
760887066170611306,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Kitsilano,49.27115,-123.14639,entire home/apt,107.0,30,4,2023-11-20,0.47,134,356,4,,5.0
760956793737112791,Rental unit in Vancouver · ★4.70 · 1 bedroom · 1 bed · 1 private bath,415257646,Rita,,West End,49.28931109013771,-123.12883551507171,private room,160.0,1,26,2023-10-30,4.7,1,0,26,23-248206,4.7
761040236853281303,Home in Vancouver · ★4.76 · 4 bedrooms · 4 beds · 4 baths,487701730,Kam,,Riley Park,49.23411,-123.10403,entire home/apt,326.0,4,40,2023-12-01,3.1,1,0,38,23-163270,4.76
